days,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Caribbean Netherlands,Bosnia,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cabo Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,DRC,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Estonia,Swaziland,Ethiopia,Faroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Channel Islands,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libyan Arab Jamahiriya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Macedonia,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,S. Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,UAE,UK,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
10/4/22,11923733,2983774,15267442,154285,22646947,24507,136512,109857072,2151942,173479,63161036,19441638,13857111,362332,3471430,307143370,346292,15927930,27880729,500868,3692281,132042,2011017,14680557,35845,1924950,2891400,473432441,41453,1279218,4552338,4093498,23436,40529357,1899432,90344883,859940,149105,1720275,3879490,62403739,3437161000,88648859,835021,833210,39908,12021304,19357913,5303527,42095722,255788,1794799,18099677,6040485,13407148,265464,67650,16042128,38016541,99327265,11289175,488738,2055232,773579,52879084,103894,4407,1542410,12844542,150177820,487568,569829,816048,2929519,186046768,19762202,128777,21440682,79738,90275,19706285,168268,7612288,592812,938856,474355,15574513,19534015,16651525,805469,2188076740,438517539,154519425,19316423,11061955,189994,18264103,140900333,1492000,325988694,249008,10057975,20918681,21795381,172704,8216506,3261572,11111066,2895716,5787164,1176292,3950496,3716964,71480,4503258,1349260,1545943,1960092,5022655,72170856,951066,3202220,1335515,3252367,2595515,209673612,2246728,65140,5492919,679171,4562,55281707,20076290,64549994,957827,25137,58428237,36104942,469300,11781072,11847366,4534634,77873785,4189,1861901,12001603,7085358,297293206,3747351,8629574,676448,9393100,84663434,166511352,117,56892247,25771222,7512904,16827486,178687641,26117612,7892,65041,122668,72838,448264,69338,227701,65090249,2469499,8534688,216008,4354957,14699428,65335,5754313,2996643,537749,6434522,37653469,129362868,2155708,95797389,40004167,11184058,505699,24368426,16023235,4755077,61908113,16847551,27509981,142635014,1830966,3295063,3943,201632,1580898,13147985,152338569,8075326,73417,25973,25618330,31668577,24922054,151248820,628959450,8754916,68698071,292460,37860994,260279359,16752,1093373,9672446,12219186
10/5/22,11930409,2984409,15267442,154288,22658033,24518,136512,109873084,2151953,173499,63163443,19456627,13857111,362380,3471512,311263073,351889,15944513,27996054,500962,3692367,132042,2013567,14683567,35845,1924950,2891400,473442334,41453,1279407,4553919,4106897,23571,40530201,1899716,90404968,859940,149129,1720615,3879615,62410223,3437218000,88672411,835021,833210,39909,12027006,19416215,5305393,42110520,255795,1794834,18112742,6071647,13463885,266083,67652,16044865,38034117,99387757,11289175,488738,2056505,773579,52884825,103894,4407,1542529,12845897,150196332,487962,569829,816048,2929690,186148908,19804700,128831,21448442,79738,90281,19714730,168397,7618079,592817,939100,474546,15576248,19549438,16652346,805469,2188332870,438592599,154522533,19318168,11062690,189994,18264105,140934122,1492199,326112630,249391,10057975,20918681,21823550,173365,8216832,3263961,11111066,2895716,5788088,1177566,3970005,3717345,71481,4503669,1349634,1548210,1966385,5097223,72172361,951087,3215268,1335573,3252367,2597290,209673612,2247005,65140,5492919,679171,4563,55283636,20077590,64549994,958100,25149,58474225,36104942,469310,11783737,11850643,4534953,78365781,4048,1861918,12009674,7085450,297422383,3747457,8631262,676575,9393940,84682263,166633472,117,56926463,25803995,7516525,16827486,178835717,26117612,7892,65042,122673,72846,448292,69338,227707,65108255,2469499,8534688,216083,4369711,14700521,65346,5754313,2996643,538643,6545245,37659460,129369673,2159292,95796340,40005108,11205352,505699,24403420,16024527,4757905,61953854,16880216,27644971,142635014,1832631,3295365,3951,201643,1580898,13148289,152347744,8079527,73424,25981,25645690,31668577,24922054,151248820,629757129,8755166,68809055,292495,37860994,260307038,16754,1096730,9737384,12219760
10/6/22,11936644,2985044,15267442,154291,22668921,24524,136512,109891496,2151964,173508,63165850,19472132,13857111,362424,3471687,312662219,357486,15961096,28098749,501049,3692448,132042,2015598,14686577,35845,1924950,2891400,473452227,41453,1279596,4555888,4121621,23710,40531045,1900006,90601138,859940,149153,1720955,3879759,62417156,3437286000,88695963,835021,833210,39910,12032708,19474517,5306965,42125773,255794,1794869,18127493,6097137,13529678,266662,67654,16047579,38051693,99438037,11289175,488738,2057930,773579,52890566,103894,4407,1542666,12848361,150222401,488356,569829,816048,2929861,186269821,19852945,128885,21461196,79738,90287,19722931,168526,7622822,592822,939344,474737,15577983,19564113,16653167,805469,2188448601,438665307,154523140,19319913,11063701,189994,18272009,140974536,1492393,326233704,249753,10057975,20918681,21851719,174026,8217176,3266250,11111066,2895716,5788919,1178840,3989944,3717685,71481,4504280,1350207,1550477,1972940,5171791,72174246,951106,3231265,1335613,3252367,2599065,209673612,2247282,65140,5492919,679171,4564,55285510,20078890,64549994,958356,25161,58520213,36104942,469321,11786437,11853490,4535378,78857777,4061,1861935,12018858,7085542,297551469,3747563,8632912,676702,9394901,84702561,166730872,117,56959799,25836695,7520138,16827486,178968587,26117612,7892,65043,122678,72854,448315,69338,227713,65126261,2469499,8534688,216158,4387563,14701528,65357,5754313,2996643,539455,6655574,37666463,129377153,2162876,95798105,40005970,11226646,505699,24437189,16025552,4760733,62000124,16912881,27779961,142635014,1834146,3295639,3959,201654,1580898,13148577,152355645,8083728,73431,25989,25673050,31668577,24922054,151248820,630535128,8755423,68920039,292530,37860994,260246761,16756,1100087,9802322,12221474
10/7/22,11942439,2985679,15267442,154294,22679611,24412,136512,109894119,2151975,173523,63168257,19498983,13857111,362465,3471784,313995966,379843,15977679,28183813,500984,3692525,132042,2017109,14690530,35845,1924950,2891400,473061343,41453,1278500,4557445,4137671,23853,40531889,1900303,90665634,859940,149153,1721295,3879923,62424530,3437347000,88720602,835021,833210,39911,12033083,19532819,5308463,42138171,255810,1794904,18146328,6116955,13794687,267201,67647,16050053,38069269,99488317,11289175,488738,2059065,773579,52896307,103894,4407,1542820,12850828,150258586,488750,569829,816048,2930032,186376100,19906936,128939,21471833,79738,90293,19725770,168655,7626516,592827,939588,474928,15579718,19582005,16653988,805469,2188865321,438735664,154523747,19321658,11064300,189994,18273431,141018171,1492576,326490040,250093,10057975,20918681,21879888,174687,8217537,3268151,11111066,2895716,5789656,1180114,4010314,3717984,71468,4505172,1350725,1552744,1979757,5246359,72176347,951124,3250212,1335687,3252367,2600840,209673612,2247559,65140,5492919,679171,4564,55287329,20080190,64549994,958595,25173,58566201,36104942,469332,11789083,11846891,4535910,79349773,4083,1861952,12021714,7085634,297663912,3747669,8634523,676829,9398544,84724234,166845223,117,57002766,25867803,7523743,16827486,178849380,26117612,7892,65044,122683,72849,448334,69338,227719,65144267,2469499,8534688,216233,4408513,14703194,65324,5754313,2996643,540185,6765508,37673007,129388556,2166460,95799746,40006752,11247940,505699,24469733,16027327,4763561,62053752,16945546,27914951,142635014,1835512,3295885,3967,201665,1580898,13148849,152363561,8087929,73438,25997,25700410,31668577,24922054,151248820,631412942,8755641,69031023,292565,37860994,260266499,16758,1103444,9867260,12223003
10/8/22,11947793,2986314,15267442,154297,22690102,24413,136512,109896014,2151986,173535,63170664,19515216,13857111,362506,3471825,315264313,384657,15994262,28225275,501055,3692597,132042,2018101,14690530,35845,1924950,2891400,473061574,41453,1278674,4557616,4155047,24000,40532733,1900606,90800849,859940,149174,1721635,3880106,62425539,3437442000,88746806,835021,833210,39912,12039590,19591121,5309050,42142075,255817,1794939,18147435,6131100,13866786,267699,67647,16051253,38086845,99538597,11289175,488738,2059256,773579,52902048,103894,4407,1542991,12853298,150269545,489144,569829,816048,2930203,186407598,19966673,128993,21472921,79738,90299,19733492,168784,7629162,592832,939832,475119,15581453,19600363,16654809,805469,2189375345,438803669,154524354,19323403,11064500,189994,18273434,141039749,1492780,326802759,250411,10057975,20918681,21908057,175348,8217916,3268381,11111066,2895716,5790299,1181388,4031114,3718243,71479,4505173,1350862,1555011,1986835,5320927,72177931,951141,3272108,1335706,3252367,2602615,209673612,2247836,65140,5492919,679171,4565,55289093,20081490,64549994,958818,25185,58612189,36104942,469344,11790327,11849385,4536548,79841769,4114,1861969,12021950,7085726,297783703,3747775,8636134,676956,9399654,84737343,166952928,117,57013852,25901027,7527340,16827486,178948551,26117612,7892,65045,122688,72856,448349,69338,227725,65162273,2469499,8534688,216308,4432561,14704663,65334,5754313,2996643,540833,6875048,37678611,129392586,2170044,95801264,40007455,11269234,505699,24501052,16027643,4766389,62093027,16978211,28049941,142635014,1836729,3296102,3975,201676,1580898,13149105,152365572,8092130,73445,26005,25727770,31668577,24922054,151248820,631823057,8755664,69142007,292600,37860994,260282926,16760,1106801,9932198,12224347
10/9/22,11952707,2986949,15267442,154300,22696229,24414,136512,109896801,2151997,173547,63173071,19531662,13857111,362547,3471858,316319752,388688,16010845,28227624,501117,3692665,132042,2007661,14690530,35845,1924950,2891400,473061603,41453,1278833,4557631,4173749,24236,40533577,1901047,90819917,859940,149193,1721975,3880308,62425610,3437516000,88775662,835021,833210,39913,12046902,19649423,5309052,42142270,255824,1794974,18147619,6020452,13936137,268157,67647,16052021,38104421,99588877,11289175,488738,2059324,773579,52907789,103894,4407,1543179,12855771,150271719,489538,569829,816048,2930374,186416466,20152826,129047,21472967,79738,90305,19740979,168913,7630760,592837,940076,475310,15583188,19608618,16655630,805469,2189790426,438869322,154524961,19325148,11064926,189994,18275528,141042906,1493005,326919856,250253,10057975,20918681,21936226,176009,8218313,3269186,11111066,2895716,5790849,1182662,4061384,3718461,71502,4505181,1351181,1557278,1999667,5619203,72178402,951156,3358891,1335746,3252274,2609428,209673612,2248113,65140,5492919,679171,4566,55290802,20082790,64549994,958674,25197,58658177,36104942,469356,11790700,11851955,4537292,80602232,4154,1861953,12021961,7084586,297894776,3747881,8637745,677083,9400790,84747573,167053988,117,57015674,25934847,7530930,16827486,179040878,26106436,7892,65046,122693,72863,448360,69338,227603,65180279,2469499,8534688,216383,4459707,14705066,65344,5754313,2996643,541399,6984193,37679258,129392663,2169761,95802659,40006499,11290528,505699,24505421,16029784,4769217,62133539,17010876,28091873,142635014,1837796,3295699,3983,201687,1580898,13149344,152366798,8096331,73452,26013,25783131,31668577,24922054,151248820,632045454,8755667,69218586,292635,37860994,260296041,16762,1110158,9997136,12222754
10/10/22,11957180,2987584,15267442,154303,22707463,24415,136512,109898064,2152008,173544,63175478,19548321,13857111,362588,3471946,317162283,391936,16027428,28310983,501170,3692733,132042,2008116,14690530,35845,1924950,2891400,473062582,41453,1278977,4558677,4192451,24386,40534421,1901518,90871133,859940,149209,1722315,3880510,62425772,3437619000,88807170,835021,833210,39914,12055019,19707725,5310192,42151771,255831,1795009,18157749,6030050,14002739,267794,67647,16054145,38121997,99639157,11289175,488738,2059961,773579,52913530,103894,4407,1543747,12858247,150296550,489932,569829,816048,2930545,186475589,20210360,129101,21482656,79738,90311,19748230,169042,7632358,592842,940320,475501,15584923,19623294,16656451,805469,2190007323,438885586,154525568,19326893,11065658,189994,18275598,141079033,1493518,326951984,250553,10057975,20918681,21964395,178382,8218727,3271463,11111066,2895716,5789338,1183936,4081986,3718679,71705,4505720,1351091,1559545,2006324,5683799,72179086,951141,3382853,1335778,3252274,2610959,209673612,2248390,65140,5492919,679171,4567,55292457,20084090,64549994,958873,25209,58704165,36104942,469378,11792867,11854601,4538036,81075487,4203,1861970,12025532,7084678,298002630,3747987,8639356,673966,9401953,84772852,167148403,117,57041679,25969264,7534512,16827486,178920360,26106436,7892,65047,122698,72869,448276,69338,227608,65198285,2469499,8534688,216458,4486853,14706260,65353,5754313,2996643,541883,7093338,37679458,129393564,2172996,95803931,40007060,11311822,505699,24534746,16046668,4772045,62117563,17043541,28219074,142635014,1838714,3295927,3991,201698,1580898,13149567,152374837,8100532,73459,26021,25807928,31668577,24922054,151248820,632787018,8755671,69323771,292670,37860994,260310474,16782,1113515,10062074,12222754
10/11/22,11951964,2988219,15267442,154306,22719639,24416,136512,109912314,2152019,173551,63177885,19565194,13857111,362629,3472078,317791906,394402,16044011,28400057,501214,3692801,132042,2008554,14690530,35845,1924950,2891400,473062796,41453,1279107,4560501,4211153,24535,40535265,1902151,90881794,859940,149223,1722655,3880712,62430922,3437728000,88841330,835021,833210,39915,12063941,19766027,5311360,42158933,255827,1795044,18171695,6040773,14066593,268279,67647,16056768,38139573,99689437,11289175,488738,2060935,773579,52919271,103894,4407,1543947,12860792,150342560,490326,569829,816048,2930716,186590769,20259945,129155,21498250,79738,90317,19755246,169171,7633956,592847,940564,475692,15586658,19636021,16657272,805469,2190521299,438948501,154526175,19328638,11066467,189994,18280353,141125897,1493740,327128848,250857,10057975,20918681,21992564,178967,8219531,3275084,11111066,2895716,5789840,1185210,4101960,3718897,71739,4506396,1351636,1561812,2012299,5738423,72180256,951153,3405932,1335816,3252274,2612246,209673612,2248667,65140,5492919,679171,4568,55292904,20085390,64549994,959065,25221,58750153,36104942,469391,11795353,11857323,4538780,81530000,4261,1861987,12030805,7084770,298025656,3748093,8640967,674137,9403142,84797448,167236172,117,57068747,26004277,7538182,16827486,178955337,26106436,7892,65048,122703,72874,448286,69338,227612,65216291,2469499,8534688,216533,4513999,14707365,65362,5754313,2996643,542284,7198588,37685885,129399779,2175882,95805079,40007557,11333116,505699,24563303,16067399,4774873,62194169,17076206,28338486,142635014,1836347,3296194,3999,201709,1580898,13149434,152381745,8104733,73466,26029,25830161,31668577,24922054,151248820,633550560,8756206,69423157,292705,37860994,260326225,16808,1116872,10127012,12222754
10/12/22,11956158,2988854,15267442,154309,22732756,24417,136512,109926373,2152030,173561,63180292,19582280,13857111,362670,3472173,318208621,396085,16060594,28500271,501249,3692869,132042,2008975,14690530,35845,1924950,2891400,473067143,41453,1279222,4561705,4229855,24684,40536109,1902946,91011332,859940,149234,1722995,3880914,62436808,3437851000,88878142,835021,833210,39916,12073668,19824329,5313168,42172341,255832,1795079,18186939,6052621,14127698,268790,67647,16058786,38157149,99739717,11289175,488738,2062102,773579,52925012,103894,4407,1544124,12863094,150374043,490720,569829,816048,2930887,186715665,20301581,129209,21507436,79738,90323,19762026,169300,7635554,592852,940808,475883,15588393,19647211,16658093,805469,2191338497,439008679,154526782,19299829,11067268,189994,18285692,141174831,1493938,327302851,251165,10057975,20918681,22020733,179476,8220006,3276929,11111066,2895716,5790389,1186484,4121306,3719115,71705,4506971,1352096,1564079,2017591,5783075,72181762,951164,3428128,1335867,3252274,2613289,209673612,2248944,65140,5492919,679171,4569,55294454,20086690,64549994,959250,25233,58796141,36104942,469404,11798234,11860121,4539524,81965772,4328,1862003,12037804,7084862,298141584,3748199,8642578,674352,9404357,84821309,167317296,117,57097426,26039886,7541813,16827486,178944598,26106436,7892,65049,122708,72879,448304,69338,227615,65234297,2469499,8534688,216608,4541145,14708472,65370,5754313,2996643,542685,7304709,37692917,129405527,2178419,95806104,40008219,11354410,505699,24591091,16091266,4777701,62237973,17108871,28450108,142635014,1837120,3296500,4007,201720,1580898,13149642,152387625,8108934,73473,26037,25849831,31668577,24922054,151248820,634374623,8756434,69516743,292740,37860994,260343294,16858,1120229,10191950,12222754
10/13/22,11960514,2989489,15267442,154312,22746815,24418,136512,109940572,2152041,173582,63182699,19599579,13857111,362711,3472274,318625336,396985,16077177,28588071,501275,3692937,132042,2009379,14690530,35845,1924950,2891400,473081170,41453,1279322,4564195,4248557,24832,40536953,1903902,91225877,859940,149243,1723335,3881116,62441960,3437961000,88917606,835021,833210,39917,12084200,19882631,5315060,42193708,255830,1795114,18203376,6065594,14186054,269328,67647,16061216,38174725,99789997,11289175,488738,2063135,773579,52930753,103894,4407,1544278,12863230,150417967,491114,569829,816048,2930677,186861310,20335268,129263,21521240,79738,90329,19768571,169429,7637152,592857,941052,476074,15590128,19658631,16658914,805469,2191812242,439066119,154527389,19302549,11068250,189994,18289728,141229684,1494111,327469391,251476,10057975,20918681,22048902,179909,8220525,3278667,11111066,2895716,5790984,1187758,4140024,3719333,71958,4507878,1352714,1566346,2022201,5817755,72183620,951175,3449441,1335898,3252274,2614088,209673612,2249221,65140,5492919,679171,4570,55295955,20087990,64549994,959429,25245,58842129,36104942,469417,11801081,11862995,4540268,82382803,4395,1862019,12044142,7084954,298250512,3748305,8644189,674610,9405599,84845349,167252222,117,57124660,26076091,7545493,16827486,179202586,26106436,7892,65050,122713,72883,448330,69338,227618,65252303,2469499,8534688,216683,4568291,14709538,65377,5754313,2996643,543086,7407806,37697826,129411990,2180607,95804542,40008769,11375704,505699,24618111,16112320,4780529,62326790,17141536,28553941,142635014,1837897,3296845,4015,201731,1580898,13149851,152396067,8113135,73480,26045,25866938,31668577,24922054,151248820,635159624,8756582,69604530,292775,37860994,260375471,16931,1123586,10256888,12222754
10/14/22,11965031,2990124,15267442,154315,22761815,24420,136512,109955146,2152052,173591,63185106,19621564,13857111,362752,3472344,319042051,380666,16093760,28657352,501100,3693005,132042,2009766,14690530,35845,1924950,2891400,473081511,41453,1279407,4565704,4267259,24979,40537797,1905020,91289781,859940,149249,1723675,3881318,62449258,3438086000,89015414,835021,833210,39918,12112439,19940933,5316863,42204599,255836,1795149,18224341,6079692,14183942,269892,67647,16063153,38192301,99840277,11289175,488738,2064308,773579,52936494,103894,4407,1544409,12865296,150472340,491508,569829,816048,2930677,186988423,20361005,129317,21532934,79738,90335,19769935,169558,7638750,592862,941296,476304,15591863,19672418,16659735,805469,2192191132,439120822,154527996,19306243,11068835,189994,18291053,141283263,1494260,327808721,251791,10057975,20918681,22077071,180266,8221087,3280572,11111066,2895716,5791626,1189032,4158114,3719551,71958,4508877,1353513,1568613,2026129,5842463,72185555,951185,3469871,1335951,3252274,2614643,209673612,2249498,65140,5492919,679171,4571,55297406,20089290,64549994,959601,25257,58888117,36104942,469430,11804397,11867540,4541012,82781093,4462,1862035,12047280,7085046,298358481,3748411,8645001,674912,9407422,84871237,167323958,117,57161493,26125413,7549221,16827486,179270377,26106436,7892,65051,122718,72875,448363,69338,227620,65270309,2469499,8534688,216758,4595437,14711018,65384,5754313,2996643,543487,7507880,37708729,129421632,2182446,95849773,40009357,11396998,505699,24644362,16136707,4783357,62403740,17174201,28649985,142635014,1838678,3297229,4023,201742,1580898,13150061,152402737,8117336,73487,26053,25881481,31668577,24922054,151248820,636051522,8756796,69686518,292810,37860994,260405190,17028,1126943,10447737,12222754
